time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
137280,0.18046688399910357,0.1803413260829427,0.17996379095360313,0.17933165547694468,0.1784404139481118,0.17728346323870764,0.175851771095659,0.17413338972558767,0.17211275366921128,0.16976966329225329,0.16707779069928461,0.16400242880528043,0.16049698390868525,0.15649726655106069,0.1519116636673776,0.14660294442017269,0.14035112772653716,0.13276650593545541,0.12303766403233911,0.10885191238910692,0.055896102038742505
137340,0.18042685960430987,0.18030134957213212,0.17992395828089655,0.1792920631645093,0.17840115949771013,0.17724464559586947,0.17581349119484263,0.1740957511536646,0.17207586349907047,0.1697336331617591,0.16704273824963617,0.1639684796591821,0.16046427448684819,0.15646594824677154,0.15188190934321708,0.14657495917977462,0.14032516844550558,0.13274292159125858,0.12301699571444173,0.10883522836929502,0.055886534841916899
137400,0.18038687205030077,0.18026140985144848,0.17988416224631237,0.17925250723673333,0.1783619410768025,0.1772058635251938,0.17577524630588243,0.17405814692899871,0.17203900690526164,0.16969763572733979,0.16700771750217153,0.16393456110169394,0.16043159441185972,0.15643465790723085,0.15185218144404283,0.14654699864498652,0.14029923195238617,0.13271935789107753,0.12299634541338839,0.10881855599525297,0.055877008761494075
137460,0.18034692129047053,0.1802215068752179,0.17984440280690092,0.17921298765496463,0.17832275865222644,0.17716711699961882,0.17573703640756722,0.17402057703467974,0.17200218387158944,0.16966167096662982,0.16697272841602159,0.16390067305210165,0.16039894352713022,0.15640339524061123,0.1518224794476728,0.1465190619155646,0.14027331674602814,0.13269581240472539,0.12297570929865344,0.10880188945229283,0.055869573464967293
137520,0.18030700727773241,0.18018164059441988,0.17980467990720583,0.17917350435081428,0.17828361213253377,0.17712840588879133,0.17569886130637127,0.1739830411779012,0.17196539395390759,0.16962573821159205,0.16693777000188961,0.16386681407476844,0.16036631979839305,0.15637215744126726,0.15179279960063502,0.14649114414115827,0.14024741680627556,0.13267227801360834,0.12295507945250472,0.10878522082656504,0.055863019704154936
137580,0.18026712976844173,0.18014181075107644,0.17976499324520803,0.1791340569454995,0.17824450102481515,0.17708972954269181,0.1756607201466045,0.17394553824469522,0.17192863572683328,0.16958983567771713,0.16690284008249945,0.16383298159125884,0.16033372027582662,0.15634094126898482,0.15176313851525611,0.14646324199646565,0.14022152914098424,0.13264875236763279,0.12293445446011669,0.10876855007163769,0.055856856356603764
137640,0.18022728803673496,0.18010201660017572,0.17972534201897356,0.1790946445440571,0.17820542430805725,0.17705108678614234,0.1756226115779756,0.17390806669849507,0.17189190746892505,0.16955396147524582,0.16686793663345351,0.16379917349419135,0.16030114283798361,0.15630974467187678,0.15173349430315072,0.14643535385481882,0.14019565247945423,0.13262523463092674,0.12291383395800508,0.10875187753904283,0.05585095884725412
137700,0.18018748092212108,0.18006225696976405,0.17968572502304339,0.17905526588810339,0.17816638065581947,0.17701247621532509,0.17558453411709088,0.17387062498226094,0.1718552075641635,0.16951811395269653,0.16683305799972165,0.16376538816422356,0.16026858594608656,0.15627856624005421,0.15170386573259592,0.14640747871022494,0.1401697860836186,0.13260172436390219,0.12289321780338885,0.10873520362407288,0.055845265098149709
137760,0.18014770703095032,0.18002253046238662,0.17964614084915037,0.17901591955333654,0.17812736862544656,0.17697389637084887,0.17554648629433958,0.17383321162854984,0.17181853456668986,0.16948229171391624,0.16679820287441077,0.16373162443929778,0.16023604866207147,0.15624740537412946,0.15167425271095017,0.14637961722310466,0.14014393172250464,0.13257822494162311,0.12287261163223545,0.10871853732448976,0.055832785178525898
137820,0.18010796491548312,0.1799828356347771,0.17960658806866064,0.17897660413967192,0.1780883868659795,0.17693534598161312,0.17550846696367334,0.17379582568126423,0.17178188780109782,0.16944649448740629,0.16676337155178703,0.16369788338382482,0.16020353306607685,0.15621626544605821,0.15164466018310024,0.14635177615057965,0.14011809808690207,0.13255474687747959,0.12285202726730328,0.10870189091642848,0.055818409352746907
137880,0.18006825344439084,0.17994317138079793,0.17956706565269168,0.178937318752416,0.17804943468135337,0.1768968246237434,0.17547047605610433,0.17375846751583759,0.17174526817825031,0.16941072380282263,0.16672856624277357,0.16366416791444868,0.16017104274710078,0.15618515060604682,0.15161509265535755,0.14632396004859122,0.14009228938078511,0.13253129354957108,0.12283146675252975,0.10868526491098605,0.055803441636210545
137940,0.1800285722715079,0.17990353738767223,0.17952757338788156,0.17889806334124342,0.17801051224340972,0.1768583327431727,0.17543251433296664,0.17372113823570576,0.17170867715150592,0.16937498144834987,0.16669378902922669,0.16363048033798741,0.16013858014150312,0.15615406330157919,0.15158555245166686,0.14629617097588016,0.14006650725881234,0.13250786607824072,0.12281093055167269,0.10866865927008458,0.0557881305282256
138000,0.17998892178240949,0.17986393406313805,0.17948811174712168,0.17885883848321632,0.17797162026589636,0.17681987121401269,0.17539458284154952,0.17368383906169402,0.17167211610211935,0.16933926893881299,0.16665904151948413,0.16359682230450759,0.16010614687997179,0.1561230050768154,0.15155604096045705,0.14626841009803584,0.14004075260156965,0.13248446499993113,0.12279041879791845,0.10865207390710563,0.055772584927663724
138060,0.17994930279819515,0.17982436223903578,0.17944868159359903,0.17881964509091353,0.17793275972479036,0.17678144108449523,0.17535668270550342,0.173646571190643,0.17163558629404413,0.16930358759873179,0.16662432509770642,0.16356319527254795,0.16007374454148243,0.15609197773184921,0.15152656039127499,0.14624068035409546,0.14001502958318471,0.13246109647155957,0.12276994067415423,0.10863552255967164,0.055757946556955512
138120,0.1799097163864686,0.17978482299234247,0.17940928403336118,0.17878048432226204,0.1778939318587591,0.17674304371316404,0.17531881545861031,0.17360933641113352,0.17159908988438208,0.16926794011294219,0.16658964319227723,0.16352960369435668,0.16004137894684886,0.156060988850097,0.15149712049453165,0.14621299400246771,0.13998935312685068,0.13243777787158439,0.12274951519225087,0.10861902417468544,0.055742252182396583
138180,0.17987016417912396,0.17974531798981705,0.17936992083998671,0.17874135813604783,0.17785513890004423,0.17670468170578965,0.17528098419167973,0.17357213841812533,0.17156263129046528,0.16923233172423954,0.16655500193879741,0.16349605460329722,0.16000905793901479,0.15603004687183322,0.15146772994657717,0.14618535943429356,0.13996373066841153,0.13241451490136352,0.12272914551715852,0.10860257866903955,0.055725776699380253
138240,0.17983064897938894,0.17970585007885573,0.17933059499196738,0.17870226972432923,0.17781638432860372,0.17666635889182447,0.17524319312692074,0.17353498184512181,0.17152621554422634,0.16919676781257256,0.16652040697272602,0.16346255375397259,0.1599767872136017,0.15599915722054458,0.15143839366207212,0.14615778081048542,0.13993816537831361,0.13239130952486652,0.12270883223118577,0.10858618504694387,0.055708709252067168
138300,0.17979117460141464,0.17966642309797207,0.17929131039870652,0.17866322310739957,0.17777767230496885,0.17662807958697491,0.17520544673254182,0.17349787129013244,0.17148984732934633,0.1691612530815825,0.16648586293164863,0.16342910561440838,0.15994457095243139,0.15596832366779112,0.15140911487754821,0.14613026071387067,0.1399126590781106,0.13236816270621996,0.12268857536777379,0.10856984224864578,0.055691163658759243
138360,0.17975174535911409,0.17962704136638918,0.17925207139389948,0.17862422263828237,0.1777390071993856,0.17658984816726864,0.17516774936750773,0.17346081105895383,0.17145353084717332,0.16912579155920426,0.16645137357943268,0.16339571356519297,0.15991241199343359,0.15593754829060275,0.15137989460366644,0.14610279865558015,0.13988720916451569,0.13234506886596367,0.12266836521849855,0.10855353485938886,0.055683639359788158
138420,0.17971236564077653,0.17958770926018089,0.17921288231472118,0.17858527258163148,0.17770039315819508,0.17655166859663515,0.17513010472355847,0.17342380444687661,0.17141726882767122,0.16909038518578579,0.16641693977728059,0.16336237702778597,0.15988030788972626,0.1559068262961327,0.15135072521886819,0.14607538377656648,0.13986180133073806,0.13232201041855662,0.12264818173655298,0.10853724208798621,0.055678918927549843
138480,0.17967303921729647,0.17954843050147878,0.17917374673412326,0.17854637625243194,0.17766183311674699,0.176513543293492,0.17509251454927688,0.17338685236812201,0.17138106118377119,0.16905503271923639,0.16638255901012622,0.16332909216109584,0.15984825351964341,0.15587615145994338,0.15132159973353596,0.14604800883137067,0.13983642874218608,0.13229898171448068,0.12262802126713758,0.10852096289797998,0.055675028766730028
138540,0.17963376842260381,0.1795092073610994,0.17913466673485937,0.17850753542451989,0.17762332842675604,0.1764754730865141,0.17505497906749251,0.17334995438181902,0.17134490678532072,0.1690197323537658,0.16634822885485478,0.1632958560303483,0.15981624558852164,0.15584552031934384,0.15129251473779737,0.14602067069680208,0.13981108878917228,0.1322759808567785,0.12260788279715591,0.10850469719850232,0.055671590513509624
138600,0.1795945542330209,0.17947004077111739,0.17909564311855461,0.1784687506896937,0.17758487940199713,0.17643745795846824,0.1750174978957163,0.17331310972750938,0.17130880450454111,0.16898448262890223,0.16631394757610787,0.16326266670394352,0.15978428206411277,0.15581493084866635,0.15126346832492787,0.1459933676950774,0.13978578012206841,0.13225300690546532,0.12258776586938575,0.10848844499667773,0.055668441294527957
138660,0.17955539676484719,0.17943093082309641,0.17905667590413984,0.17843002195098781,0.17754648579376606,0.17639949748282671,0.17498007041496477,0.17327631759143025,0.17127275334266606,0.16894928238120346,0.16627971387341547,0.16322952277398936,0.15975236145461139,0.15578438147819612,0.15123445882032188,0.1459660979665085,0.13976050053754874,0.13223005705040633,0.12256766668807552,0.1084722009805681,0.055667488737313593
138720,0.17951629564962027,0.17939187713402607,0.17901776466531144,0.17839134871096868,0.17750814700670123,0.17636159093996981,0.17494269575399121,0.1732395769196923,0.17123675202477379,0.16891413006433656,0.16624552586179006,0.16319642192879649,0.15972048091170046,0.15575386869572702,0.151205481916943,0.14593885630129866,0.13973524388193795,0.13220712428731218,0.12254757773041872,0.10845595786607823,0.055667503736444315
138780,0.17947725009326795,0.17935287889090704,0.17897890853182427,0.17835273000250354,0.17746986193518888,0.17632373704208298,0.17490537239751955,0.17320288592450031,0.17120079844904687,0.1688790232298914,0.16621138073024175,0.16316336100519616,0.15968863696807908,0.15572338882673953,0.15117653388759991,0.14591163913470889,0.13971000702191977,0.13218420621970919,0.12252749765420366,0.10843971578969785,0.055667991836002122
138840,0.17943825874339572,0.17931393472186194,0.17894010607411628,0.17831416430250871,0.17743162893095793,0.17628593399030856,0.17486809837936654,0.17316624246686443,0.17116489031206178,0.16884395943450933,0.16617727593764281,0.16313033742449851,0.15965682708455559,0.15569293946243865,0.1511476125536873,0.14588444462018954,0.13968478853871702,0.13216130194007911,0.12250742613535863,0.10842347528072403,0.055668817612475746
138900,0.1793993198083777,0.17927504282511883,0.17890135546094121,0.17827564973379426,0.17739344605905621,0.17624817978637713,0.1748308716400008,0.17312964443664505,0.17112902547285441,0.16880893653530446,0.16614320937658664,0.16309734915941779,0.15962504936397598,0.15566251888876942,0.15111871643729807,0.14585727156579398,0.13965958756939717,0.13213841094991241,0.12248736307165023,0.10840723692263476,0.055669910131973657
138960,0.17936043128610588,0.17923620119666181,0.17886265468317433,0.1782371842807369,0.17735531129888579,0.17621047241011042,0.17479369016971127,0.17309308984991206,0.17109320199435887,0.16877395266945608,0.16610917929297225,0.16306439460758046,0.15959330240984154,0.15563212598480894,0.15108984478519716,0.1458301197102066,0.13963440451365153,0.13211553454101316,0.12246731095942294,0.10839100510190391,0.055664511808709217
139020,0.1793215911392266,0.17919740780368629,0.17882400172236512,0.17819876595120485,0.17731722270032702,0.17617280997458998,0.17475655217350172,0.17305657704219465,0.17105741839374733,0.16873900660215105,0.16607518478405334,0.1630314733013708,0.15956158631071274,0.15560176152909161,0.15106099920056995,0.14580299159534502,0.13960924291165339,0.13209267720947451,0.12244727504391628,0.1083747856449211,0.055657723705079341
139080,0.17928279751200488,0.17915866080554363,0.17878539478393152,0.1781603930300005,0.17727917866448598,0.17613519103852313,0.17471945641337902,0.17302010502784745,0.17102167398765755,0.1687040979989588,0.16604122590165171,0.16299858569906925,0.15952990192544117,0.15557142673998692,0.15103218117758646,0.14577588886101442,0.13958410437492194,0.13206984033436439,0.12242725626593474,0.10835857917489641,0.055650652762593109
139140,0.17924404896332793,0.17911995878038678,0.17874683250349932,0.17812206424738533,0.17724117805145698,0.17609761462385326,0.17468240210042732,0.17298367322783634,0.1709859684191545,0.16866922672684379,0.16600730272650113,0.16296573207232068,0.15949824968123064,0.1555411221538873,0.15100339130715665,0.1457488120933442,0.13955898942527606,0.13204702431944601,0.12240725487498297,0.10834238605421814,0.055643468985450313
139200,0.17920534445364181,0.17908130070309122,0.17870831389862166,0.17808377869001993,0.17720322004045433,0.17606008002172532,0.17464538865207044,0.17294728119440653,0.17095030137751116,0.16863439260775709,0.16597341520247205,0.16293291247030151,0.15946662971106393,0.15551084796253142,0.15097462981272516,0.14572176151994001,0.13953389826789947,0.13202422932442134,0.12238727097720871,0.10832620659699889,0.055636237379213221
139260,0.17916668321654902,0.17904268581650185,0.17866983823942073,0.17804553567200282,0.17716530400406602,0.17602258667473847,0.17460841558867021,0.17291092852884829,0.17091467254253553,0.16859959539062472,0.165939563128983,0.16290012671141041,0.15943504180201087,0.15548060384335521,0.1509458961421388,0.14569473617834761,0.13950882926410241,0.13200145265643834,0.12236730032437107,0.10831003457567852,0.05562916530624689
139320,0.17912806463613742,0.1790041135078369,0.17863140492156007,0.17800733459982762,0.17712742935680953,0.17598513399471777,0.17457148229739197,0.17287461455638445,0.17087908112015998,0.16856483407954007,0.16590574519575549,0.16286737302542467,0.15940348354618231,0.15545038654893159,0.15091718600158566,0.14566773055163887,0.13948377558362327,0.1319786862523587,0.12234733400472368,0.10829386122243119,0.0556226545540792
